game,price,link,release_date,game_type,image
Minion Masters,Free To Play,https://store.steampowered.com/app/489520/Minion_Masters/?snr=1_7_7_240_150_1,"24 May, 2019",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/489520/capsule_sm_120.jpg?t=1665992465
The Last Spell,฿216.75,https://store.steampowered.com/app/1105670/The_Last_Spell/?snr=1_7_7_240_150_1,"3 Jun, 2021",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1105670/capsule_sm_120_alt_assets_3.jpg?t=1666789718
Tiny Tactics,฿189.00,https://store.steampowered.com/app/2095450/Tiny_Tactics/?snr=1_7_7_240_150_1,"5 Aug, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/2095450/capsule_sm_120.jpg?t=1660414989
METAL GEAR SURVIVE,฿200.00,https://store.steampowered.com/app/543900/METAL_GEAR_SURVIVE/?snr=1_7_7_240_150_1,"21 Feb, 2018",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/543900/capsule_sm_120.jpg?t=1650523596
Mindustry,฿189.00,https://store.steampowered.com/app/1127400/Mindustry/?snr=1_7_7_240_150_1,"26 Sep, 2019",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1127400/capsule_sm_120.jpg?t=1664665959
Alien Marauder,฿289.00,https://store.steampowered.com/app/1516750/Alien_Marauder/?snr=1_7_7_240_150_1,"17 Nov, 2021",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1516750/capsule_sm_120.jpg?t=1665731486
Mechs V Kaijus - Tower Defense,฿219.00,https://store.steampowered.com/app/809540/Mechs_V_Kaijus__Tower_Defense/?snr=1_7_7_240_150_1,"17 Feb, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/809540/capsule_sm_120.jpg?t=1645110665
Element TD 2 - Tower Defense,฿239.00,https://store.steampowered.com/app/1018830/Element_TD_2__Tower_Defense/?snr=1_7_7_240_150_1,"2 Apr, 2021",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1018830/capsule_sm_120.jpg?t=1664069564
Orcs Must Die! 2,฿239.00,https://store.steampowered.com/app/201790/Orcs_Must_Die_2/?snr=1_7_7_240_150_1,"30 Jul, 2012",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/201790/capsule_sm_120.jpg?t=1631205565
Love n War: Warlord by Chance,฿63.00,https://store.steampowered.com/app/1508680/Love_n_War_Warlord_by_Chance/?snr=1_7_7_240_150_1,"28 May, 2021",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1508680/capsule_sm_120.jpg?t=1663314862
Dungeon Defenders: Awakened,฿250.14,https://store.steampowered.com/app/1101190/Dungeon_Defenders_Awakened/?snr=1_7_7_240_150_1,"28 May, 2020",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1101190/capsule_sm_120.jpg?t=1639672369
Warpips,฿299.00,https://store.steampowered.com/app/1291010/Warpips/?snr=1_7_7_240_150_1,"21 Apr, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1291010/capsule_sm_120.jpg?t=1651768209
Orcs Must Die!,฿189.00,https://store.steampowered.com/app/102600/Orcs_Must_Die/?snr=1_7_7_240_150_1,"11 Oct, 2011",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/102600/capsule_sm_120.jpg?t=1623339563
Zombie Gunship Survival,Free To Play,https://store.steampowered.com/app/1597480/Zombie_Gunship_Survival/?snr=1_7_7_240_150_1,"22 Sep, 2021",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1597480/capsule_sm_120.jpg?t=1645688039
Idle Monster TD: Evolved,Free To Play,https://store.steampowered.com/app/1887930/Idle_Monster_TD_Evolved/?snr=1_7_7_240_150_1,"11 Feb, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1887930/capsule_sm_120.jpg?t=1664438742
