game,price,link,release_date,game_type,image
DAVE THE DIVER,฿360.00,https://store.steampowered.com/app/1868140/DAVE_THE_DIVER/?snr=1_7_7_240_150_1,"26 Oct, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1868140/capsule_sm_120.jpg?t=1666954118
Lost Judgment,"฿1,390.00",https://store.steampowered.com/app/2058190/Lost_Judgment/?snr=1_7_7_240_150_1,"14 Sep, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/2058190/capsule_sm_120.jpg?t=1665143280
Judgment,"฿1,059.00",https://store.steampowered.com/app/2058180/Judgment/?snr=1_7_7_240_150_1,"14 Sep, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/2058180/capsule_sm_120.jpg?t=1665143245
Escape the Backrooms,฿189.00,https://store.steampowered.com/app/1943950/Escape_the_Backrooms/?snr=1_7_7_240_150_1,"11 Aug, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1943950/capsule_sm_120.jpg?t=1660237221
Ghostrunner,฿314.65,https://store.steampowered.com/app/1139900/Ghostrunner/?snr=1_7_7_240_150_1,"27 Oct, 2020",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1139900/capsule_sm_120.jpg?t=1657548546
The Dark Pictures Anthology: House of Ashes,฿349.50,https://store.steampowered.com/app/1281590/The_Dark_Pictures_Anthology_House_of_Ashes/?snr=1_7_7_240_150_1,"21 Oct, 2021",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1281590/capsule_sm_120.jpg?t=1661779972
Rise of the Tomb Raider™,฿379.80,https://store.steampowered.com/app/391220/Rise_of_the_Tomb_Raider/?snr=1_7_7_240_150_1,"9 Feb, 2016",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/391220/capsule_sm_120.jpg?t=1664182761
Minecraft Dungeons,฿649.00,https://store.steampowered.com/app/1672970/Minecraft_Dungeons/?snr=1_7_7_240_150_1,"22 Sep, 2021",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1672970/capsule_sm_120.jpg?t=1666102880
Boo Men,฿95.40,https://store.steampowered.com/app/1715730/Boo_Men/?snr=1_7_7_240_150_1,"15 Sep, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1715730/capsule_sm_120.jpg?t=1664420448
Vade Retro : Exorcist,฿125.10,https://store.steampowered.com/app/1931950/Vade_Retro__Exorcist/?snr=1_7_7_240_150_1,"27 Oct, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1931950/capsule_sm_120.jpg?t=1666985280
Sniper Elite 5,฿579.00,https://store.steampowered.com/app/1029690/Sniper_Elite_5/?snr=1_7_7_240_150_1,"25 May, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1029690/capsule_sm_120.jpg?t=1666702815
"Warhammer 40,000: Darktide","฿1,049.00",https://store.steampowered.com/app/1361210/Warhammer_40000_Darktide/?snr=1_7_7_240_150_1,"30 Nov, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1361210/capsule_sm_120.jpg?t=1665950258
Sonic Frontiers,"฿1,290.00",https://store.steampowered.com/app/1237320/Sonic_Frontiers/?snr=1_7_7_240_150_1,"8 Nov, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1237320/capsule_sm_120.jpg?t=1666095421
Five Nights at Freddy's: Security Breach,฿281.40,https://store.steampowered.com/app/747660/Five_Nights_at_Freddys_Security_Breach/?snr=1_7_7_240_150_1,"16 Dec, 2021",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/747660/capsule_sm_120.jpg?t=1666886782
SIGNALIS,฿289.00,https://store.steampowered.com/app/1262350/SIGNALIS/?snr=1_7_7_240_150_1,"27 Oct, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1262350/capsule_sm_120.jpg?t=1666983782
Ori and the Will of the Wisps,฿125.07,https://store.steampowered.com/app/1057090/Ori_and_the_Will_of_the_Wisps/?snr=1_7_7_240_150_1,"10 Mar, 2020",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1057090/capsule_sm_120.jpg?t=1612897638
The Sinking City,฿93.80,https://store.steampowered.com/app/750130/The_Sinking_City/?snr=1_7_7_240_150_1,"26 Feb, 2021",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/750130/capsule_sm_120.jpg?t=1631786462
The Callisto Protocol™,"฿1,490.00",https://store.steampowered.com/app/1544020/The_Callisto_Protocol/?snr=1_7_7_240_150_1,"2 Dec, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1544020/capsule_sm_120.jpg?t=1666890345
Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles,"฿1,790.00",https://store.steampowered.com/app/1490890/Demon_Slayer_Kimetsu_no_Yaiba_The_Hinokami_Chronicles/?snr=1_7_7_240_150_1,"15 Oct, 2021",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1490890/capsule_sm_120.jpg?t=1665748383
SUCCUBUS,฿207.35,https://store.steampowered.com/app/985830/SUCCUBUS/?snr=1_7_7_240_150_1,"5 Oct, 2021",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/985830/capsule_sm_120.jpg?t=1666773845
Lost in Random™,฿339.60,https://store.steampowered.com/app/1462570/Lost_in_Random/?snr=1_7_7_240_150_1,"10 Sep, 2021",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1462570/capsule_sm_120.jpg?t=1662047426
Potion Permit,฿319.00,https://store.steampowered.com/app/1337760/Potion_Permit/?snr=1_7_7_240_150_1,"22 Sep, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1337760/capsule_sm_120.jpg?t=1664967386
Endoparasitic,฿141.75,https://store.steampowered.com/app/2124780/Endoparasitic/?snr=1_7_7_240_150_1,"24 Oct, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/2124780/capsule_sm_120.jpg?t=1667111847
INSIDE,฿92.25,https://store.steampowered.com/app/304430/INSIDE/?snr=1_7_7_240_150_1,"7 Jul, 2016",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/304430/capsule_sm_120.jpg?t=1655801492
Need for Speed™ Hot Pursuit Remastered,฿212.25,https://store.steampowered.com/app/1328660/Need_for_Speed_Hot_Pursuit_Remastered/?snr=1_7_7_240_150_1,"6 Nov, 2020",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1328660/capsule_sm_120.jpg?t=1664965194
BONELAB,฿469.00,https://store.steampowered.com/app/1592190/BONELAB/?snr=1_7_7_240_150_1,"29 Sep, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1592190/capsule_sm_120.jpg?t=1664473845
"Warhammer 40,000: Shootas, Blood & Teef",฿420.00,https://store.steampowered.com/app/1324530/Warhammer_40000_Shootas_Blood__Teef/?snr=1_7_7_240_150_1,"20 Oct, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1324530/capsule_sm_120.jpg?t=1666277686
After the Fall®,฿234.50,https://store.steampowered.com/app/751630/After_the_Fall/?snr=1_7_7_240_150_1,"9 Dec, 2021",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/751630/capsule_sm_120.jpg?t=1663754985
Shadow of the Tomb Raider: Definitive Edition,,https://store.steampowered.com/app/750920/Shadow_of_the_Tomb_Raider_Definitive_Edition/?snr=1_7_7_240_150_1,"14 Sep, 2018",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/750920/capsule_sm_120.jpg?t=1661268640
