game,price,link,release_date,game_type,image
AGRYOS: Recovering Eden,Free,https://store.steampowered.com/app/1702980/AGRYOS_Recovering_Eden/?snr=1_7_7_240_150_1,"11 Feb, 2022",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/1702980/capsule_sm_120.jpg?t=1651792288
GORN,฿400.00,https://store.steampowered.com/app/578620/GORN/?snr=1_7_7_240_150_1,"18 Jul, 2019",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/578620/capsule_sm_120.jpg?t=1648571868
Sid Meier's Pirates!,฿219.00,https://store.steampowered.com/app/3920/Sid_Meiers_Pirates/?snr=1_7_7_240_150_1,"11 Jul, 2005",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/3920/capsule_sm_120.jpg?t=1568748025
SENRAN KAGURA ESTIVAL VERSUS,฿379.00,https://store.steampowered.com/app/502800/SENRAN_KAGURA_ESTIVAL_VERSUS/?snr=1_7_7_240_150_1,"17 Mar, 2017",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/502800/capsule_sm_120.jpg?t=1622824587
SENRAN KAGURA SHINOVI VERSUS,฿289.00,https://store.steampowered.com/app/411830/SENRAN_KAGURA_SHINOVI_VERSUS/?snr=1_7_7_240_150_1,"1 Jun, 2016",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/411830/capsule_sm_120.jpg?t=1622824521
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,฿315.00,https://store.steampowered.com/app/222440/THE_KING_OF_FIGHTERS_2002_UNLIMITED_MATCH/?snr=1_7_7_240_150_1,"27 Feb, 2015",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/222440/capsule_sm_120.jpg?t=1634706915
Brief Karate Foolish,Free To Play,https://store.steampowered.com/app/546390/Brief_Karate_Foolish/?snr=1_7_7_240_150_1,"18 Nov, 2016",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/546390/capsule_sm_120.jpg?t=1581331099
Them's Fightin' Herds,฿289.00,https://store.steampowered.com/app/574980/Thems_Fightin_Herds/?snr=1_7_7_240_150_1,"30 Apr, 2020",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/574980/capsule_sm_120.jpg?t=1666076174
Until You Fall,฿319.00,https://store.steampowered.com/app/858260/Until_You_Fall/?snr=1_7_7_240_150_1,"27 Oct, 2020",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/858260/capsule_sm_120.jpg?t=1657758578
Fights in Tight Spaces (Prologue),Free,https://store.steampowered.com/app/1478070/Fights_in_Tight_Spaces_Prologue/?snr=1_7_7_240_150_1,"14 Dec, 2020",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/1478070/capsule_sm_120.jpg?t=1614185910
GAROU: MARK OF THE WOLVES,฿219.00,https://store.steampowered.com/app/366240/GAROU_MARK_OF_THE_WOLVES/?snr=1_7_7_240_150_1,"6 Dec, 2016",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/366240/capsule_sm_120.jpg?t=1580723885
Bacon May Die,Free,https://store.steampowered.com/app/646240/Bacon_May_Die/?snr=1_7_7_240_150_1,"15 Apr, 2021",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/646240/capsule_sm_120.jpg?t=1664270316
Chicken Assassin: Reloaded,฿29.70,https://store.steampowered.com/app/489610/Chicken_Assassin_Reloaded/?snr=1_7_7_240_150_1,"27 Jun, 2016",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/489610/capsule_sm_120.jpg?t=1634689702
Fight of Animals,฿189.00,https://store.steampowered.com/app/1160330/Fight_of_Animals/?snr=1_7_7_240_150_1,"18 Dec, 2019",Fighting,https://cdn.cloudflare.steamstatic.com/steam/apps/1160330/capsule_sm_120.jpg?t=1655873462
